Topic,Count,Name,Representation,Representative_Docs
148,10,148_million_outstanding_borrowings outstanding_borrowings,"['million', 'outstanding', 'borrowings outstanding', 'borrowings', 'outstanding borrowings', '31 2021', 'december 31', 'effect outstanding', 'undrawn', 'covenants noted', 'facility credit', '400']","['As of December 31, 2021, there were no borrowings outstanding under the Corporate Revolver and the undrawn availability was $400.', '0 million in outstanding borrowings under, and approximately $45.', '0 million in borrowings outstanding under the Credit Agreement.']"
149,10,149_reserves depleted_depleted_decline_declines reserves,"['reserves depleted', 'depleted', 'decline', 'declines reserves', 'percent', 'declines', 'rate', 'developed reserves', 'decline time', 'decline rates', 'proved developed', 'production proved']","['Discoveries or Acquisitions of Reserves Are Needed to Avoid a Material Decline in Reserves and Production, and Such Activities Are Capital Intensive The production rates from oil and gas properties generally decline as reserves are depleted, while related per unit production costs generally increase due to decreasing reservoir pressures and other factors.', 'The rate of production from oil and natural gas properties declines as reserves are depleted.', 'The rate of production from our oil and natural gas properties declines as our reserves are depleted.']"
150,10,150_deficiencies_assess_familiar_problems,"['deficiencies', 'assess', 'familiar', 'problems', 'review', 'fully', 'sufficiently', 'potential', 'deficiencies properties', 'existing', 'properties review', 'properties']","['Our assessment will not reveal all existing or potential problems nor will it permit us to become sufficiently familiar with the properties to fully assess their deficiencies and capabilities.', 'Our review will not reveal all existing or potential problems nor will it permit us to become sufficiently familiar with the assets to fully assess their deficiencies and potential recoverable reserves.', 'Our review will not reveal all existing or potential problems nor will it permit us to become sufficiently familiar with the properties to fully assess their deficiencies and potential recoverable reserves.']"
151,10,151_rates increase_alternative reference_rates_costs material,"['rates increase', 'alternative reference', 'rates', 'costs material', 'reference', 'increase', 'expense', 'outstanding borrowings', 'libor', 'increase costs', 'san', 'alternative']","['If interest rates increase, so will our interest costs, which may have a material adverse effect on our results of operations and financial condition.', 'Changes in the method of determining London Interbank Offered Rate (LIBOR), or the replacement of LIBOR with an alternative reference rate, may adversely affect interest expense related to outstanding debt.', 'If we have outstanding borrowings under our Credit Agreement and interest rates increase, so will our interest costs, which may have a material adverse effect on our results of operations and financial condition.']"
152,10,152_month_discounted_average_estimated discounted,"['month', 'discounted', 'average', 'estimated discounted', 'discounted future', 'net', 'net cash', 'future net', 'sec', 'flows proved', 'sec requirements', 'day']","['In accordance with SEC requirements, we base the estimated discounted future net cash flows from our proved reserves on the 12-month average index price for the respective commodity, calculated as the unweighted arithmetic average for the first day of the month price for each month and costs in effect on the date of the estimate, holding the prices and costs constant throughout the life of the properties.', 'The estimated discounted future net cash flows from proved reserves are based on an unweighted arithmetic average of the first-day-of-the-month price for each month within the year in accordance with SEC regulations.', 'In accordance with SEC requirements, we based the discounted future net cash flows from our proved reserves on the twelve-month unweighted arithmetic average of the first-day-of-the-month price for the preceding twelve months without giving effect to derivative transactions.']"
153,10,153_passed_build_house_better,"['passed', 'build', 'house', 'better', 'biden signed', 'congressional', 'november', 'act', 'president biden', 'november 2021', '2021', 'president']","['Although these rules were stayed and ultimately carved back by a September 2020 EPA rule, on June 30, 2021, President Biden signed into law a joint Congressional resolution under the Congressional Review Act disapproving the September 2020 rule.', 'In November 2021, the House of Representatives passed the Build Back Better Act (BBB), which contains several climate-related provisions.', 'Most recently, in November 2021, the US. House of Representatives passed a budget reconciliation bill known as the Build Back Better Act.']"
154,10,154_parties_capacity pipelines_lng_depends availability,"['parties', 'capacity pipelines', 'lng', 'depends availability', 'processing', 'facilities gathering', 'processing facilities', 'gathering processing', 'pipelines transportation', 'availability proximity', 'proximity capacity', 'transportation facilities']","['Our ability to market our oil and natural gas production will depend substantially on the availability and capacity of processing facilities, oil and LNG tankers and other infrastructure, including FPSOs, owned and operated by third parties.', 'Our delivery of natural gas, NGLs and oil depends upon the availability, proximity and capacity of pipelines, other transportation facilities and gathering and processing facilities primarily owned by third parties, and our ability to contract with these third parties at competitive rates or at all.', 'Our delivery of oil, natural gas and NGLs depends upon the availability, proximity and capacity of pipelines, other transportation facilities and gathering and processing facilities primarily owned by Crestwood as well as other third-parties.']"
155,10,155_companies able_able offer_bid_offer,"['companies able', 'able offer', 'bid', 'offer', 'able', 'productive oil', 'compensation', 'number properties', 'exploratory', 'evaluate', 'productive', 'personnel able']","['Those companies may be able to pay more for productive oil and gas properties and exploratory drilling locations or to identify, evaluate, bid for and purchase a greater number of properties and locations than our financial or personnel resources permit.', 'Those companies may be able to pay more for productive oil and natural gas properties and exploratory prospects and to evaluate, bid for and purchase a greater number of properties and prospects than our financial, technical, technological or personnel resources permit.', 'Those companies may be able to pay more for productive oil, NGL and natural gas properties and exploratory locations and to evaluate, bid for and purchase a greater number of properties and locations than our financial or personnel resources permit.']"
156,10,156_personal_data_personal information_personal data,"['personal', 'data', 'personal information', 'personal data', 'data protection', 'privacy', 'regulations standards', 'data information', 'protection laws', 'california', 'security laws', 'data subject']","['We are subject to a number of privacy and data protection laws, rules and directives (collectively, data protection laws) relating to the processing of personal data.', 'This data is subject to governmental regulation at the federal, state, international, national, provincial and local levels in many areas of our business, including data privacy and security laws such as the European Union (EU) General Data Protection Regulation (GDPR) and the California Consumer Privacy Act (CCPA).', 'We may have access to sensitive, confidential, proprietary or personal data or information in certain of our businesses that is or may become subject to various data privacy and security laws, regulations, standards, contractual obligations or customer-imposed controls in the jurisdictions in which we operate.']"
157,9,157_title_prior_operator obtain_title review,"['title', 'prior', 'operator obtain', 'title review', 'landmen', 'attempting', 'prior drilling', 'preliminary', 'defects', 'rely', 'records', 'perform']","['Title to the properties in which we have an interest may be impaired by title defects that may not be identified in the due diligence title reports or title opinions we obtain, or such defects may not be cured following identification.', 'Prior to the drilling of an oil and natural gas well, however, it is standard industry practice for the operator of the well to obtain a preliminary title review of the spacing unit within which the proposed well is to be drilled to ensure there are no obvious deficiencies in title to the well.', 'Prior to the drilling of a crude oil or natural gas well, however, it is the normal practice in our industry for the person or company acting as the operator of the well to obtain a preliminary title review to ensure there are no obvious defects in the title to the well.']"
158,9,158_stakeholder_expectations_evolving_investor,"['stakeholder', 'expectations', 'evolving', 'investor', 'meet evolving', 'retain employees', 'esg', 'meet', 'community', 'ability attract', 'standards', 'partner']","['If our sustainability practices do not meet investor or other stakeholder expectations and standards, which continue to evolve, our reputation, our ability to attract or retain employees, and our attractiveness as an investment or business partner could be negatively affected.', 'If Occidentals emissions goals and strategies to achieve them do not meet evolving investor or other stakeholder expectations or standards, Occidentals reputation, ability to attract and retain employees and attractiveness as an investment, business partner or acquirer could be negatively impacted.', 'If our ESG initiatives do not meet evolving investor or other stakeholder expectations and standards, our reputation, ability to attract or retain employees, and attractiveness as an investment or business partner may be negatively impacted.']"
159,9,159_material write_incur material_drilling results_write downs,"['material write', 'incur material', 'drilling results', 'write downs', 'downs', 'acreage', 'acreage decline', 'access gathering', 'unable execute', 'value undeveloped', 'anticipated', 'return']","['As a result, we may incur material write-downs, and the value of our undeveloped acreage could decline if drilling results are unsuccessful.', 'If our drilling results are less than anticipated or we are unable to execute our drilling program because of capital constraints, lease expirations, access to gathering systems and limited takeaway capacity or otherwise, and/or crude oil, natural gas and NGL prices decline, the return on our investment for certain projects may not be as attractive as we anticipate.', 'If our drilling results are less than anticipated or we are unable to execute our drilling program because of capital constraints, lease expirations, limited access to gathering systems and takeaway capacity, and/or prices for oil, gas, and NGLs decline, then the return on our investment for a particular project may not be as attractive as we anticipated and we could incur material write-downs of oil and gas properties and the value of our undeveloped acreage could decline in the future.']"
160,9,160_partner_66 partners_66_phillips,"['partner', '66 partners', '66', 'phillips', 'phillips 66', 'publicly', 'publicly traded', 'traded', 'general', 'partners', 'acts', 'subsidiaries']","['Our control of the general partner of Phillips 66 Partners may increase the possibility that we could be subject to claims of breach of fiduciary duties, including claims of conflicts of interest, related to Phillips 66 Partners.', 'One of our subsidiaries acts as the general partner of a publicly traded MLP, Phillips 66 Partners, which may involve a greater exposure to legal liability than our historic business operations, including with respect to the pending acquisition by us of all of the publicly held limited partner interests in Phillips 66 Partners (the Merger).', 'One of our subsidiaries acts as the general partner of Phillips 66 Partners, a publicly traded MLP.']"
161,9,161_heavy_capacity_oil refined_capacity gathering,"['heavy', 'capacity', 'oil refined', 'capacity gathering', 'production depends', 'crude oil', 'crude', 'marketability', 'facilities', 'processing', 'availability', 'owned operated']","['The volume of crude oil and refined petroleum products transported or stored in our pipelines and terminal facilities depends on the demand for and availability of crude oil and refined petroleum products in the areas serviced by our assets.', 'Our ability to market our production depends in substantial part on the availability and capacity of gathering systems, pipelines, processing facilities and oil and condensate trucking operations.', 'The marketability of our oil, gas, and NGL production depends in part on the availability, proximity, and capacity of gathering systems, processing facilities, pipelines, and other transportation systems, which are generally owned or operated by third parties.']"
162,9,162_borrowing base_base_borrowing_repay,"['borrowing base', 'base', 'borrowing', 'repay', 'borrowings', 'outstanding borrowings', 'repay portion', 'redeterminations', 'redetermination', 'outstanding', 'forced repay', 'provide additional']","['Further, if the outstanding borrowings under our Senior Secured Credit Facility were to exceed the borrowing base as a result of any such redetermination, we could be required to repay the excess.', 'If the borrowing base were to be less than the outstanding borrowings under our Credit Agreement at any time, we would be required to provide additional collateral satisfactory in nature and value to the lenders to increase the borrowing base to an amount sufficient to cover such excess or repay the deficit in equal installments over a period of six months.', 'Since the borrowing base is subject to periodic redeterminations, if a redetermination resulted in a borrowing base that was less than our borrowings under the Credit Agreement, we would be required to provide additional collateral satisfactory in nature and value to the lenders to increase the borrowing base to an amount sufficient to cover such excess or repay the deficit in equal installments over a period of six months.']"
163,9,163_emissions_allowances_emission_emissions control,"['emissions', 'allowances', 'emission', 'emissions control', 'new regulatory', 'purchase', 'control systems', 'incur increased', 'ghg', 'costs', 'adoption legislation', 'install new']","['These and other government actions relating to GHG and other air emissions could require Occidental to incur increased operating and maintenance costs including higher rates charged by service providers, costs to purchase, operate and maintain emissions control systems, to acquire emission allowances, pay carbon taxes or comply with new regulatory or reporting requirements or prevent Occidental from conducting oil and gas development activities in certain areas, or they could promote the use of alternative sources of energy and thereby decrease demand for oil, NGL and natural gas and other products that Occidentals businesses produce.', 'The adoption of legislation or regulatory programs to reduce greenhouse gas emissions could require us to incur increased operating costs, such as costs to purchase and operate emissions control systems, to acquire emissions allowances or to comply with new regulatory or reporting requirements.', 'The adoption of legislation or regulatory programs to reduce GHG emissions could require us to incur increased operating costs, such as costs to purchase and operate emissions control systems, acquire emissions allowances or comply with new regulatory requirements.']"
164,9,164_irs_ruling_opinion_related transactions,"['irs', 'ruling', 'opinion', 'related transactions', 'private', 'representations', 'equitrans midstream', 'equitrans', 'distribution certain', 'distribution', 'federal income', 'spin']","['If any of these representations, statements or undertakings is, or becomes, inaccurate or incomplete, or if we or Equitrans Midstream breach any representations or covenants contained in any of the spin-off-related agreements and documents or in any documents relating to the IRS private letter ruling and/or the opinion of counsel, we and our shareholders may not be able to rely on the IRS private letter ruling or the opinion of counsel.', 'If there is a later determination that our spin-off of Equitrans Midstream or certain related transactions are taxable for US. federal income tax purposes because the facts, assumptions, representations or undertakings underlying the IRS private letter ruling and/or opinion of counsel are incorrect or for any other reason, significant liabilities could be incurred by us, our shareholders or Equitrans Midstream.', 'Notwithstanding receipt of the IRS private letter ruling and the opinion of counsel, the IRS could determine on audit that the Distribution and/or certain related transactions should be treated as taxable transactions for US. federal income tax purposes if it determines that any of the representations, assumptions or undertakings upon which the IRS private letter ruling was based are false or have been violated or if it disagrees with the conclusions in the opinion of counsel that are not covered by the ruling or for other reasons.']"
165,9,165_low oil_low_periods low_burden,"['low oil', 'low', 'periods low', 'burden', 'greater ability', 'absorb', 'prices limit', 'periods', 'ability continue', 'produce economically', 'regulations taxation', 'gas prices']","['During periods of low oil and/or natural gas prices, existing reserves may no longer be economic, and it will become more difficult to raise the capital necessary to finance expansion activities.', 'In addition, other companies may have a greater ability to continue drilling activities during periods of low oil or gas prices and to absorb the burden of current and future governmental regulations and taxation.', 'These companies may also have a greater ability to continue drilling activities during periods of low oil and natural gas prices and to absorb the burden of current and future governmental regulations and taxation.']"
166,9,166_estimating_process estimating_accumulations_process,"['estimating', 'process estimating', 'accumulations', 'process', 'complex', 'subjective', 'reserves complex', 'engineering', 'underground', 'complex process', 'inherent uncertainties', 'estimating reserves']","['The process of estimating crude oil and natural gas reserves is complex.', 'The process of estimating oil and natural gas reserves is technically complex.', 'Reserve engineering is a subjective process of estimating underground accumulations of oil and natural gas that cannot be measured in an exact manner.']"
167,9,167_executive_executive order_biden_climate,"['executive', 'executive order', 'biden', 'climate', 'order', 'health environment', 'crisis', 'climate change', 'president biden', 'administration', 'biden administration', 'president']","['The Biden Administration issued the Executive Order on Tackling the Climate Crisis at Home and Abroad on January 27, 2021 (the Climate Change Executive Order).', 'In addition, the Biden administration has already issued multiple executive orders pertaining to environmental regulations and climate change, including the Executive Order on Protecting Public Health and the Environment and Restoring Science to Tackle the Climate Crisis and the Executive Order on Tackling the Climate Crisis at Home and Abroad.', '54Table of Contents In addition, President Biden signed another executive order on January 20, 2021, titled Executive Order on Protecting Public Health and the Environment and Restoring Science to Tackle the Climate Crisis (the Health and Environment Executive Order), which among other things calls for a review of regulations and other executive actions promulgated, issued or adopted during the prior Presidential administration to assess whether they are, in the view of the Biden Administration, sufficiently protective of public health and the environment, including with respect to climate change, and consistent with science.']"
168,9,168_substantially greater_competitors_competitors possess_possess employ,"['substantially greater', 'competitors', 'competitors possess', 'possess employ', 'possess', 'financial technical', 'employ', 'greater', 'personnel resources', 'resources', 'substantially', 'technical']","['Many of our competitors possess and employ financial, technical and personnel resources substantially greater than us, which can be particularly important in the areas in which we operate.', 'Many of our competitors possess and employ financial, technical and personnel resources substantially greater than ours.', 'Many of our competitors possess and employ financial, technical and personnel resources substantially greater than ours.']"
169,9,169_suitable_depend ability_evaluate_acquire additional,"['suitable', 'depend ability', 'evaluate', 'acquire additional', 'future depend', 'highly competitive', 'consummate', 'competitive environment', 'develop reserves', 'ability acquire', 'environment acquiring', 'develop']","['Our ability to acquire additional drilling locations and to find and develop reserves in the future will depend on our ability to evaluate and select suitable properties and to consummate transactions in a highly competitive environment for acquiring 40Table of Contentsproperties, market crude oil and natural gas and secure equipment and trained personnel.', 'Our ability to acquire additional prospects and to find and develop reserves in the future will depend on our ability to evaluate and select suitable licenses and to consummate transactions in a highly competitive environment.', 'Our ability to acquire additional prospects and to find and develop reserves in the future will depend in part on our ability to evaluate and select suitable properties and to consummate transactions in a highly competitive environment for acquiring properties, to market oil and natural gas and to secure trained personnel.']"
170,9,170_option_costless_options_collars,"['option', 'costless', 'options', 'collars', 'purchase', 'price protection', 'used offset', 'downside', 'costless collars', 'downside price', 'collar', 'initially']","['Because the call option proceeds are used to offset the cost of the put option, these arrangements are initially costless to us.', 'Three-way costless collars also provide us with downside price protection through the purchase of a put option, but they also allow us to participate in price upside through the purchase of a call option.', 'Costless collars provide us with downside price protection through the purchase of a put option, which is financed through the sale of a call option.']"
171,9,171_ghana_fields_jubilee_gas pipeline,"['ghana', 'fields', 'jubilee', 'gas pipeline', 'offshore ghana', 'associated natural', 'jubilee field', 'jubilee fields', 'mauritania senegal', 'completed', 'field', 'mauritania']","['A large portion of our current exploration licenses are located in Africa and, following our acquisition of Anadarko WCTP, a significant proportion of our total production comes from the Jubilee Unit Area and TEN fields offshore Ghana.', 'A gas pipeline from the TEN fields to the Jubilee Field was completed in 2017 to transport associated natural gas as well as non-associated natural gas for processing and sale.', 'The Government of Ghana completed the construction and connection of a gas pipeline from the Jubilee Field and the pipeline between the Jubilee and TEN fields to transport such natural gas to the mainland for processing and sale was completed in 2017.']"
172,9,172_co2_unable realize_realize_served,"['co2', 'unable realize', 'realize', 'served', 'market production', 'revenue', 'suitable', 'arrangements', 'occur unable', 'anthropogenic', 'production market', 'unavailable']","['To the extent these services are unavailable, we would be unable to realize revenue from wells served by such facilities until suitable arrangements are made to market our production.', 'To the extent these services are delayed or unavailable, we would be unable to realize revenue from wells served by such facilities until suitable arrangements are made to market our production.', 'To the extent these services are delayed or unavailable, we would be unable to realize revenue from wells served by such facilities until suitable arrangements are made to market our production.']"
173,9,173_centers_vulnerable risks_areas including_geographic area,"['centers', 'vulnerable risks', 'areas including', 'geographic area', 'resulting risks', 'associated operating', 'concentrated', 'areas', 'vulnerable', 'industrial', 'sites', 'near']","['Our producing properties are in a concentrated geographic area, making us vulnerable to risks associated with operating in one major geographic area.', 'For pipeline and storage assets located near populated areas, including residential areas, commercial business centers, industrial sites and other public gathering areas, the level of damage resulting from these risks may be greater.', 'For assets located near populated areas, including residential areas, commercial business centers, industrial sites and other public gathering areas, the level of damage resulting from these risks could be greater.']"
174,9,174_2030_2005_levels 2030_announced,"['2030', '2005', 'levels 2030', 'announced', '2021 president', '50', 'president biden', 'biden', 'april', 'president', 'goal', 'united states']","['President Biden subsequently announced a target of reducing economy-wide net GHG emissions in the US. by 50% to 52% below 2005 levels by 2030.', 'In April 2021, President Biden set a new goal for the United States to achieve a 50 to 52% reduction from 2005 levels in economy-wide net greenhouse gas pollution in 2030.', 'Separately, in April 2021, President Biden announced a goal of reducing the United States greenhouse gas emissions by 50-52% below 2005 levels by 2030.']"
175,8,175_production interrupted_affect cash_interruptions_interrupted,"['production interrupted', 'affect cash', 'interruptions', 'interrupted', 'adversely impact', 'volume', 'effect laws', 'initiated', 'including loss', 'condition reduce', 'attendant', 'assets increased']","['If a substantial amount of our production is interrupted at the same time, it could adversely affect our cash flows and results of operations.', 'Our operations are subject to planned and unplanned downtime, business interruptions, and operational hazards, any of which could adversely impact our ability to operate and could adversely impact our financial condition, results of operations and cash flows.', ""The value of our investment in Equitrans Midstream may be adversely affected by negative changes in its results of operations, cash flows and financial position, which may occur as a result of the many risks attendant with operating in the midstream industry, including loss of gathering and transportation volume, the effect of laws and regulations on the operation of its business and development of its assets, increased competition, loss of contracted volume, adverse rate-making decisions, policies and rulings by the FERC, pipeline safety rulemakings initiated or finalized by the Department of Transportation's Pipeline and Hazardous Materials Safety Administration, delays in the timing of, or the failure to complete, expansion projects, lack of access to capital and operating risks and hazards.""]"
176,8,176_new reserves_subject number_locate_ability access,"['new reserves', 'subject number', 'locate', 'ability access', 'variables', 'existing wells', 'capital subject', 'access', 'developing producing', 'produce', 'reserves ability', 'ability acquire']","['Our cash flows from operations and access to capital are subject to a number of variables, including: our level of proved reserves and production; the level of hydrocarbons we are able to produce from existing wells; our access to, and the cost of accessing, end markets for our production; the prices at which our production is sold; our ability to acquire, locate and produce new reserves; the levels of our operating expenses; andour ability to access the public or private capital markets or borrow under our credit facility.', 'Our cash flows from operations and access to capital are subject to a number of variables, including: our estimated proved oil and natural gas reserves; the amount of oil and natural gas we produce; the prices at which we sell our production; the costs of developing and producing our oil and natural gas reserves; the costs of constructing, operating and maintaining our midstream facilities; our ability to attract third-party customers for our midstream services; our ability to acquire, locate and produce new reserves; the ability and willingness of banks to lend to us; andour ability to access the equity and debt capital markets.', 'Our cash flows provided by operating activities and access to capital are subject to a number of variables, including: our estimated net proved reserves; the level of crude oil, natural gas and NGLs we are able to produce from existing wells and new projected wells; 45Table of Contentsthe prices at which our crude oil, natural gas and NGLs are sold; the costs of developing and producing our crude oil and natural gas production; our ability to acquire, locate and produce new reserves; the ability and willingness of our banks to lend; andour ability to access the equity and debt capital markets.']"
177,8,177_shareholders_existing shareholders_succeed_equity securities,"['shareholders', 'existing shareholders', 'succeed', 'equity securities', 'equity', 'dilutive', 'raise funds', 'securities raise', 'rights preferences', 'ownership', 'additional equity', 'securities']","['If we do succeed in raising additional capital, future financings may be dilutive to our shareholders, as we could issue additional shares of common stock or other equity to investors.', 'If we succeed in selling additional equity securities or securities convertible into equity securities to raise funds or make acquisitions, the ownership of our existing shareholders would be diluted, and new investors may demand rights, preferences or privileges senior to those of existing shareholders.', 'Even if we succeed in selling additional equity securities to raise funds, at such time the ownership percentage of our existing shareholders would be diluted, and new investors may demand rights, preferences or privileges senior to those of existing shareholders.']"
178,8,178_significant delays_requirements applicable_liabilities result_safety requirements,"['significant delays', 'requirements applicable', 'liabilities result', 'safety requirements', 'delays costs', 'applicable business', 'costs liabilities', 'result environmental', 'delays', 'health safety', 'applicable exploration', 'applicable']","['We may incur significant delays, costs and liabilities as a result of environmental and occupational health and safety requirements applicable to our exploration, development and production activities.', 'Our operations may be exposed to significant delays, costs and liabilities as a result of environmental, health and safety requirements applicable to our business activities.', 'Our operations may be exposed to significant delays, costs and liabilities as a result of environmental and occupational health and safety requirements applicable to our business activities.']"
179,8,179_drilling locations_potential drilling_locations_know,"['drilling locations', 'potential drilling', 'locations', 'know', 'locations identified', 'drilled', 'identified', 'able produce', 'able economically', 'numerous potential', 'produce hydrocarbons', 'economically produce']","['Because of these uncertainties, we do not know if the drilling locations we have identified will be drilled or infrastructure installed or modified within our expected timeframe or at all or if we will be able to economically produce hydrocarbons from these or any other potential drilling locations.', 'Because of these uncertainties, we do not know if the numerous potential drilling locations we have identified will ever be drilled or if we will be able to produce crude oil or natural gas from these or any other potential drilling locations.', 'Because of these uncertainties, we do not know if the drilling locations we have identified will be drilled within our expected timeframe, or at all, or if we will be able to economically produce hydrocarbons from these or any other potential drilling locations.']"
180,8,180_higher levels_reserves longer_currently anticipate_longer,"['higher levels', 'reserves longer', 'currently anticipate', 'longer', 'development proved', 'construction new', 'building', 'anticipate', 'currently', 'require', 'higher', 'undeveloped reserves']","['Development of these reserves may take longer and require higher levels of capital expenditures than we currently anticipate.', 'The development of our proved undeveloped reserves may take longer and may require higher levels of capital expenditures than we currently anticipate.', 'The development of our proved undeveloped reserves may take longer and may require higher levels of capital expenditures than we currently anticipate.']"
181,8,181_ability comply_covenant_comply covenants_current levels,"['ability comply', 'covenant', 'comply covenants', 'current levels', 'lower', 'lead reduced', 'deteriorate', 'flow earnings', 'turn lead', 'comply', 'lead', 'prices decline']","['If market or other economic conditions deteriorate or if crude oil, natural gas and NGL prices decline substantially or for an extended period of time from their current levels, our ability to comply with these covenants may be impaired.', 'If commodity prices deteriorate from current levels, it could lead to reduced revenues, cash flow and earnings, which in turn could lead to a default due to lack of covenant compliance.', 'If the price that we receive for our natural gas, NGLs and oil production deteriorates from current levels or continues for an extended period, it could lead to reduced revenues, cash flow and earnings, which in turn could lead to a default due to lack of covenant compliance.']"
182,8,182_ratings_fitch_moodys_rating,"['ratings', 'fitch', 'moodys', 'rating', 'corporate', 'credit rating', 'moodys investors', 'investors service', 'outlook', 'moody', 'investors', 'downgraded']","['In September 2021, Fitch Ratings assigned us a corporate credit rating of B+.', 'In March 2020, our corporate credit rating from S&P Global Ratings was downgraded from B+ to B- and our corporate credit rating from Moodys Investors Service was downgraded from B1 to B3.', 'As of February22, 2022, our corporate credit ratings from S&P Global Ratings, Moodys Investors Service and Fitch Ratings remained B+, B1 and B+, respectively.']"
183,8,183_seismic_protocols_response_new mexico,"['seismic', 'protocols', 'response', 'new mexico', 'mexico', 'seismic activity', '2021 nmocd', 'nmocd implemented', 'sra', 'implemented new', 'injection rates', 'rules establishing']","['For example, New Mexico implemented protocols in November 2021 requiring operators to take various actions with respect to salt-water disposal wells within a specified proximity of certain seismic activity, including a requirement to limit injection rates if the seismic event is of a certain magnitude.', 'For example, in 2021, the NMOCD implemented new rules establishing protocols in response to seismic events in New Mexico.', 'In 2021, the NMOCD implemented new rules establishing protocols in response to seismic events in New Mexico.']"
184,8,184_drilling hydraulic_essential_water_component,"['drilling hydraulic', 'essential', 'water', 'component', 'hydraulic fracturing', 'hydraulic', 'fracturing', 'production drilling', 'fracturing operations', 'fracturing process', 'gas production', 'processes']","['Water is an essential component of oil and natural gas production during the drilling process.', 'Water is an essential component of both the drilling and hydraulic fracturing processes.', 'Water is an essential component of shale crude oil and natural gas production during both the drilling and hydraulic fracturing processes.']"
185,8,185_unclear_enacted_similar changes_did,"['unclear', 'enacted', 'similar changes', 'did', 'commission', 'legislation', 'changes', 'weatherization', 'review senate', 'rules related', 'takes', 'years develop']","['The bill is currently under review by the US. Senate, and, it is unclear at this time, what, if any, changes to the tax laws applicable to us will be enacted.', 'It is unclear whether these or similar changes will be enacted and, if enacted, how soon any such changes could take effect.', 'It is unclear whether these or similar changes will be enacted and, if enacted, how soon any such changes could take effect.']"
186,8,186_wells_shut_addition completion_activities conducted,"['wells', 'shut', 'addition completion', 'activities conducted', 'indefinite', 'operations activities', 'wells cause', 'nearby', 'wells shut', 'shutting', 'periods time', 'completion operations']","['In addition, completion operations and other activities conducted on other nearby wells could cause us, in order to protect our existing wells, to shut in production for indefinite periods of time.', 'In addition, completion operations and other activities conducted on adjacent or nearby wells could cause production from our wells to be shut in for indefinite periods of time, could result in increased lease operating expenses and could adversely affect the production and reserves from our wells after they re-commence production.', 'In addition, completion operations and other activities conducted on adjacent or nearby wells could cause production from our wells to be shut in for indefinite periods of time, result in increased lease operating expenses and adversely affect the production and reserves from our wells after they re-commence production.']"
187,7,187_renew leases_renew_able renew_increase significantly,"['renew leases', 'renew', 'able renew', 'increase significantly', 'commercially reasonable', 'reasonable terms', 'parties development', 'claims increase', 'rental', 'resolving', 'royalty payments', 'reasonable']","['The costs to maintain petroleum contracts over such areas may 38Table of Contents fluctuate and may increase significantly since the original term, and we may not be able to renew or extend such petroleum contracts on commercially reasonable terms or at all.', 'The cost to renew such leases may increase significantly, and we may not be able to renew such leases on commercially reasonable terms or at all.', 'The cost to renew such leases may increase significantly and we may not be able to renew such leases on commercially reasonable terms or at all.']"
188,7,188_geophysical_engineering_production data_available geological,"['geophysical', 'engineering', 'production data', 'available geological', 'geological', 'interpretations', 'geological geophysical', 'geophysical engineering', 'interpretations available', 'relies', 'data', 'engineering studies']","['The process relies on interpretations of available geologic, geophysical, engineering and production data.', 'The estimation process relies on interpretations of available geological, geophysical, engineering and production data.', 'This process relies on interpretations of available geological, geophysical, engineering and production data.']"
189,7,189_problems_inspections_inspection_structural,"['problems', 'inspections', 'inspection', 'structural', 'performed', 'discover', 'undertaken', 'exist', 'subsurface', 'necessarily', 'arise', 'environmental']","['Inspections may not always be performed on every well, and environmental problems are not necessarily observable even when an inspection is undertaken.', 'Inspections may not always be performed on every well, and environmental problems are not necessarily observable even when an inspection is undertaken.', 'Inspections may not always be performed on every well, and environmental problems are not necessarily observable even when an inspection is undertaken.']"
190,7,190_different_properties substantially_geographic locations_substantially different,"['different', 'properties substantially', 'geographic locations', 'substantially different', 'nature operations', 'characteristics', 'existing properties', 'acquired properties', 'geographic', 'acquisitions', 'significant acquisitions', 'operations business']","['Additionally, significant acquisitions can change the nature of our operations and business depending upon the character of the acquired properties if they have substantially different operating and geological characteristics or are in different geographic locations than our existing properties.', 'In addition, significant acquisitions can change the nature of our operations and business if the acquired properties have substantially different operating and geological characteristics or are in different geographic locations than our existing properties.', 'In addition, significant acquisitions can change the nature of our operations and business if the acquired properties have substantially different operating and geological characteristics or are in different geographic locations than our existing properties.']"
191,7,191_libor_2023_usd libor_usd,"['libor', '2023', 'usd libor', 'usd', 'authority', 'announced', '27', 'longer', 'july', '2017', 'immediately', 'banks']","['On July 27, 2017, the Financial Conduct Authority in the United Kingdom announced that it would no longer persuade or compel panel banks to submit the rates required to calculate LIBOR after the end of 2023.', 'On July 27, 2017, the U. K. Financial Conduct Authority (the FCA), the authority that regulates LIBOR, announced that it intends to stop compelling banks to submit rates for the calculation of LIBOR after 2021.', 'On March 5, 2021, the ICE Benchmark Administration, which administers LIBOR, and the FCA announced that all LIBOR settings will either cease to be provided by any administrator, or no longer be representative immediately after 2021, for all non-USD LIBOR settings and one-week and two-month USD LIBOR settings, and immediately after June 30, 2023 for the remaining USD LIBOR settings.']"
