Topic,Count,Name,Representation,Representative_Docs
154,9,154_process estimating_estimating_subjective_accumulations,"['process estimating', 'estimating', 'subjective', 'accumulations', 'process', 'underground', 'underground accumulations', 'complex', 'reserves complex', 'engineering', 'complex process', 'measured']","['The process of estimating oil and natural gas reserves is technically complex.', 'The process of estimating crude oil and natural gas reserves is complex.', 'Reserve engineering is a subjective process of estimating underground accumulations of natural gas and oil that cannot be measured in an exact manner.']"
155,9,155_liabilities_certain matters_subject factors_certain cases,"['liabilities', 'certain matters', 'subject factors', 'certain cases', 'control certain', 'cases', 'retain', 'dispositions', 'nonstrategic assets', 'dispositions assets', 'required retain', 'liabilities conocophillips']","['Our disposition activities may be subject to factors beyond our control, and in certain cases we may retain unforeseen liabilities for certain matters.', 'Our ability to complete dispositions of assets may be subject to factors beyond our control, and in certain cases we may be required to retain liabilities for certain matters.', 'Our ability to complete dispositions of assets, or interests in assets, may be subject to factors beyond our control, and in certain cases we may be required to retain liabilities for certain matters.']"
156,9,156_capital funding_potential development_available capital_result reduction,"['capital funding', 'potential development', 'available capital', 'result reduction', 'future financial', 'development projects', 'funding', 'impacting', 'program', 'financial results', 'capital', 'expenditure']","['This may also potentially result in a reduction of available capital funding for potential development projects, impacting our future financial results.', 'This may also result in a reduction of available capital funding for potential development projects, further impacting our future financial results.', 'This may also result in a reduction of available capital funding for potential development projects, further impacting our future financial results.']"
157,9,157_paris agreement_paris_agreement_2021 president,"['paris agreement', 'paris', 'agreement', '2021 president', 'united', 'november 2020', 'united states', 'president', 'president biden', 'february', '19 2021', 'officially']","['While the United States exited the Paris Agreement in November 2020, effective February 19, 2021, President Biden caused the United States to rejoin the Paris Agreement.', 'Although the US. officially withdrew from the Paris Agreement on November 4, 2020, on January 20, 2021, President Biden began the 30-day process of rejoining the Paris Agreement, which will become effective for the US. on February 19, 2021.', 'Although the US. officially withdrew from the Paris Agreement on November 4, 2020, on January 20, 2021, President Biden began the 30-day process of rejoining the Paris Agreement, which became effective for the US. on February 19, 2021.']"
158,9,158_ghana_fields_associated natural_processing sale,"['ghana', 'fields', 'associated natural', 'processing sale', 'gas pipeline', 'offshore ghana', 'jubilee', 'jubilee field', 'associated', 'gas processing', 'transport', 'field']","['All of our proved reserves, oil production and cash flows from operations are currently associated with our licenses offshore Ghana, Equatorial Guinea, and US. Gulf of Mexico.', 'A gas pipeline from the Jubilee Field has been constructed to transport such natural gas for processing and sale.', 'A gas pipeline from the TEN fields to the Jubilee Field was completed in 2017 to transport associated natural gas as well as non-associated natural gas for processing and sale.']"
159,9,159_securities_securities act_shares_public market,"['securities', 'securities act', 'shares', 'public market', 'sold', 'registration', 'freely', 'restricted', 'unless', 'shares common', 'issue', 'additional shares']","['Restricted securities may be sold in the US. public market only if registered or if they qualify for an exemption from registration, including by reason of Rule144 or Rule701 under the Securities Act.', 'Substantially all of the remaining shares of common stock are restricted securities as defined in Rule144 under the Securities Act (unless they have been sold pursuant to Rule144 to date).', 'All of the shares sold in our initial public offering are freely tradable without restrictions or further registration under the federal securities laws, unless purchased by our affiliates as that term is defined in Rule144 under the Securities Act of 1933, as amended (the Securities Act).']"
160,9,160_million_million million_cash equivalents_million cash,"['million', 'million million', 'cash equivalents', 'million cash', 'equivalents divided', 'cash cash', 'equivalents', 'mid', 'divided rolling', 'ebitda calculation', 'rolling quarter', 'collected']","['0 million to $150.', '0 million.', '0 million of cash or cash equivalents), divided by a rolling four quarter EBITDA calculation, of 4.']"
161,9,161_counterparties_existing obligations_illiquidity_access credit,"['counterparties', 'existing obligations', 'illiquidity', 'access credit', 'credit equity', 'markets', 'financial markets', 'equity markets', 'disruptions financial', 'experiencing', 'purchasers', 'obligations']","['Adverse economic and market conditions could adversely affect the collectability of our trade receivables and cause our commodity hedging counterparties to be unable to perform their obligations or to seek bankruptcy protection.', 'Disruptions in the financial markets or otherwise may impact these counterparties and affect their ability to fulfill their existing obligations and their willingness to enter into future transactions with us.', 'Moreover, to the extent that purchasers of our future production, if any, rely on access to the credit or equity markets to fund their operations, there is a risk that those purchasers could default in their contractual obligations to us if such purchasers were unable to access the credit or equity markets for an extended period of time.']"
162,9,162_able compete_raising additional_compete successfully_attracting retaining,"['able compete', 'raising additional', 'compete successfully', 'attracting retaining', 'attracting', 'raising', 'developing', 'prospective', 'retaining', 'successfully', 'implement effective', 'additional capital']","['We may not be able to compete successfully in the future in acquiring prospective reserves, developing reserves, marketing hydrocarbons, attracting and retaining quality personnel and raising additional capital, which could have a material adverse effect on our business.', 'We may not be able to compete successfully in the future in acquiring prospective reserves, developing reserves, developing midstream assets, marketing hydrocarbons, attracting and retaining quality personnel and raising additional capital, which could have a material adverse effect on our business, financial condition, results of operations and cash flows.', 'We may not be able to compete successfully in the future in acquiring prospective reserves, developing reserves, marketing hydrocarbons, attracting and retaining qualified personnel and raising additional capital, which could have a material adverse effect on our business.']"
163,9,163_fixed_regardless_entered_contracts,"['fixed', 'regardless', 'entered', 'contracts', 'require pay', 'require', 'service providers', 'providers based', 'regardless actual', 'term contracts', 'reserved', 'pay']","['We have entered into firm transportation contracts that require us to pay fixed sums of money to our counterparties regardless of quantities actually shipped, processed, or gathered.', 'We have entered into certain long-term contracts that require us to pay fees to our service providers based on minimum volumes regardless of actual volume throughput.', 'We have entered into certain long-term contracts that require us to pay fees to our service providers based on minimum volumes regardless of actual volume throughput and that may limit our ability to use other service providers.']"
164,9,164_include restrictions_initiatives regulations_associated exploration_new environmental,"['include restrictions', 'initiatives regulations', 'associated exploration', 'new environmental', 'operations hydraulic', 'conduct certain', 'wastes', 'drilling fluids', 'regulations include', 'restrictions ability', 'including limited', 'certain operations']","['Moreover, the imposition of new environmental initiatives and regulations could include restrictions on our ability to conduct certain operations such as hydraulic fracturing or disposal of wastes, including, but not limited to, produced water, drilling fluids, and other wastes associated with the exploration, development, or production of oil, gas, and NGLs.', 'Moreover, the imposition of new environmental initiatives and regulations could include restrictions on our ability to conduct certain operations such as (i)hydraulic fracturing, including, but not limited to, the use of fresh water in such operations, or (ii) disposal of waste, including, but not limited to, the disposal of produced water, drilling fluids and other wastes associated with the exploration, development and production of oil and natural gas.', 'Moreover, new environmental initiatives and regulations could include restrictions on our ability to conduct certain operations such as hydraulic fracturing or disposal of waste, including, but not limited to, produced water, drilling fluids and other wastes associated with the exploration, development or production of natural gas.']"
165,9,165_april 2020_opec_april_2020,"['april 2020', 'opec', 'april', '2020', '2020 opec', 'agreed', 'production cuts', 'cuts', 'crude oil', 'oil prices', 'economic activity', 'crude']","['Within the past year, crude oil prices have fallen dramatically to historic lows, even briefly going negative, due in part to severely reduced demand for crude oil, gasoline, jet fuel, diesel fuel, and other refined products, resulting from government-mandated travel restrictions and the curtailment of economic activity.', 'While global oil demand has improved from the low levels experienced during these months last year and OPEC+ agreed on production cuts in April 2020, there is no assurance that demand will not decline to these levels again, that the OPEC+ agreement will continue to be observed by its parties or that the agreed production cuts will be sufficient to offset continuing demand weakness.', 'In April 2020, OPEC announced an agreement among OPEC and other non-OPEC countries, including Russia, to reduce aggregate global production by approximately 10 million barrels a day in May and June of 2020, with gradually decreasing reductions in daily production through the end of 2020.']"
166,9,166_cost drilling_drilling completing_completing_drilling,"['cost drilling', 'drilling completing', 'completing', 'drilling', 'seismic', 'uncertain', 'uncertain drilling', 'formations', 'eventually', 'costs incurred', 'produces', 'operating wells']","['Our cost of drilling, completing, equipping and operating wells is often uncertain before drilling commences.', 'It is difficult to predict the results and project the costs of implementing an exploratory drilling program due to the inherent uncertainties and costs of drilling in unknown formations and encountering various drilling conditions, such as unexpected formations or pressures, premature decline of reservoirs, the invasion of water into producing formations, tools lost in the hole, and changes in drilling plans and locations as a result of prior exploratory wells or additional seismic data and interpretations thereof.', 'Our cost of drilling, completing and operating wells is often uncertain before drilling commences.']"
167,9,167_dry_wells productive_profit_productive,"['dry', 'wells productive', 'profit', 'productive', 'unprofitable', 'return', 'wells', 'net revenues', 'holes', 'dry holes', 'drilling operating', 'sufficient']","['We may drill or participate in wells that are productive, but that do not produce sufficient net revenues to return a profit after drilling, operating and other costs.', 'Drilling for natural gas and oil can be unprofitable, not only from dry wells, but from productive wells that perform below expectations or do not produce sufficient revenues to return a profit.', 'Future oil and gas exploration may involve unprofitable efforts, not only from dry wells, but from wells that are productive but do not produce sufficient net revenues to return a profit after drilling, operating and other costs.']"
168,9,168_including risk_numerous risks_activities subject_commercially,"['including risk', 'numerous risks', 'activities subject', 'commercially', 'subject numerous', 'result commercially', 'drilling result', 'numerous', 'commercially viable', 'viable', 'risks including', 'risk commercially']","['Our crude oil and natural gas E&P activities are subject to numerous risks beyond our 34Table of Contentscontrol, including the risk that drilling will not result in commercially viable crude oil or natural gas production.', 'Oil, NGL and natural gas exploration and production activities are subject to numerous risks beyond our control, including the risk that drilling will not result in commercially viable oil, NGL and natural gas production.', 'As a result, our oil and natural gas exploration and production activities are subject to numerous risks, including the risk that drilling will not result in commercially viable oil and natural gas production.']"
169,8,169_alternative energy_technologies_energy sources_cap trade,"['alternative energy', 'technologies', 'energy sources', 'cap trade', 'cap', 'providing tax', 'carbon', 'sources', 'mandating', 'advantages', 'trade', 'alternative']","['For example, in an effort to promote a lower-carbon economy, there are various public and private initiatives subsidizing the development and adoption of alternative energy sources and technologies, including by mandating the use of specific fuels or technologies.', 'Many governments are providing tax advantages and other subsidies to support transitioning to alternative energy sources or are mandating the use of specific fuels or technologies.', 'Many governments are providing tax advantages and other incentives to promote the use of alternative energy sources or lower-carbon technologies.']"
170,8,170_risk factors_carefully_information included_included,"['risk factors', 'carefully', 'information included', 'included', 'consider', 'item', 'risk', '1a risk', 'carefully consider', 'addition information', 'form 10', 'report']","['These risk factors should also be read in conjunction with Item 7. Managements Discussion and Analysis of Financial Condition and Results of Operations, and the Consolidated Financial Statements and related notes included in this Form 10-K. We urge you to consider carefully the risks described below, which discuss the material factors that make an investment in our securities speculative or risky, as well as in other reports and materials that we file with the SEC and the other information included or incorporated by reference in this Form 10-K. Additional risks and uncertainties not currently known to us or that we currently deem immaterial may also materially adversely affect our business, reputation, financial condition, results of operations, cash flows and prospects.', '>Item 1A. RISK FACTORS Youshould carefully consider the following riskfactors in addition to the other informationincluded in this Annual Report on Form 10-K.', '>Item 1A. RISK FACTORSYou should carefully consider the following risk factors in addition to the other information included in this Annual Report on Form 10-K. Each of these risk factors could adversely affect our business, operating results and financial condition, as well as the value of an investment in our common stock.']"
171,8,171_competitors_industry intense_superior_competitors use,"['competitors', 'industry intense', 'superior', 'competitors use', 'intense', 'difficult acquire', 'intense making', 'secure trained', 'properties market', 'resources', 'competition industry', 'making difficult']","['Competition in our industry is intense, and many of our competitors have substantially greater financial and technological resources than we do, which could adversely affect our competitive position.', 'Competition in the oil and natural gas industry is intense, making it more difficult for us to acquire properties, market oil and natural gas, provide midstream services and secure trained personnel, and our competitors may use superior technology and data resources that we may be unable to afford.', 'Competition in our industry is intense, making it more difficult for us to acquire properties, market production, provide midstream services and secure trained personnel, and our competitors may use superior technology and data resources.']"
172,8,172_significant delays_safety requirements_delays costs_requirements applicable,"['significant delays', 'safety requirements', 'delays costs', 'requirements applicable', 'costs liabilities', 'result environmental', 'delays', 'operational delays', 'cause operational', 'restrictions increased', 'applicable exploration', 'health safety']","['Our operations may be exposed to significant delays, costs and liabilities as a result of environmental, health and safety requirements applicable to our business activities.', 'We may incur significant delays, costs and liabilities as a result of environmental and occupational health and safety requirements applicable to our exploration, development and production activities.', 'Our operations may be exposed to significant delays, costs and liabilities as a result of environmental and occupational health and safety requirements applicable to our business activities.']"
173,8,173_bore_fracture_run_entire length,"['bore', 'fracture', 'run', 'entire length', 'run tools', 'zone', 'desired drilling', 'drilling zone', 'tools', 'entire', 'length', 'desired']","['Risks we face while completing our wells include, but are not limited to, the inability to fracture stimulate the planned number of stages, the inability to run tools and other equipment the entire length of the well bore during completion operations, the inability to recover such tools and other equipment, and the inability to successfully clean out the well bore after completion of the final fracture stimulation.', 'Risks that we face while drilling and completing horizontal wells include, but are not limited to, the following: landing our wellbore in the desired drilling zone; staying in the desired drilling zone while drilling horizontally through the formation; running our casing the entire length of the wellbore; fracture stimulating the planned number of stages; drilling out the plugs between stages following hydraulic fracturing operations; andbeing able to run tools and other equipment consistently through the horizontal wellbore.', 'Risks we face while drilling include, but are not limited to, landing our well bore outside the desired drilling zone, deviating from the desired drilling zone while drilling horizontally through the formation, the inability to run our casing the entire length of the well bore, and the inability to run tools and recover equipment consistently through the horizontal well bore.']"
174,8,174_financing satisfactory_needed capital_capital financing_obtain needed,"['financing satisfactory', 'needed capital', 'capital financing', 'obtain needed', 'satisfactory terms', 'unable obtain', 'leases decline', 'net crude', 'satisfactory', 'expiration leases', 'decline estimated', 'needed']","['We may be unable to obtain needed capital or financing on satisfactory terms, which could lead to expiration of our leases or a decline in our estimated net crude oil and natural gas reserves.', 'We may be unable to obtain needed capital or financing on satisfactory terms, which could lead to expiration of our leases or a decline in our estimated net crude oil and natural gas reserves.', 'We may be unable to obtain needed capital or financing on satisfactory terms, which could lead to expiration of our leases or a decline in our estimated net crude oil and natural gas reserves.']"
175,8,175_higher levels_reserves longer_currently anticipate_significant capital,"['higher levels', 'reserves longer', 'currently anticipate', 'significant capital', 'expenditures', 'capital expenditures', 'projects', 'development projects', 'anticipate', 'longer', 'dependent number', 'years complete']","['Some of Murphys development projects entail significant capital expenditures and have long development cycle times.', 'Development of these reserves may take longer and require higher levels of capital expenditures than we currently anticipate.', 'The development of our proved undeveloped reserves may take longer and may require higher levels of capital expenditures than we currently anticipate.']"
176,8,176_experienced_cyber_breaches_breaches material,"['experienced', 'cyber', 'breaches', 'breaches material', 'losses related', 'attacks', 'material effect', 'cyber attacks', 'cyberattacks', 'cyber security', 'security', 'occidental']","['Although we have experienced occasional, actual or attempted breaches of our cybersecurity, we do not believe that any of these breaches has had a material effect on our business, operations or financial condition.', 'Although we have experienced occasional breachesof our cyber security, none of these breaches have had a material effect on our business, operations or reputation.', 'Even though Occidental has implemented controls and multiple layers of security to mitigate the risks of a cyber attack that it believes are reasonable, there can be no assurance that such cyber security measures will be sufficient to prevent security breaches of its systems from occurring, and if a breach occurs, it may remain undetected for an extended period of time.']"
177,8,177_prices limit_low_produce economically_burden,"['prices limit', 'low', 'produce economically', 'burden', 'reserve replacement', 'greater ability', 'absorb', 'product prices', 'low natural', 'regulations taxation', 'ability continue', 'periods low']","['Low natural gas, NGLs and oil prices may further limit the types of reserves that we can develop and produce economically.', 'In addition, other companies may have a greater ability to continue drilling activities during 23periods of low oil or gas prices and to absorb the burden of current and future governmental regulations and taxation.', 'These companies may also have a greater ability to continue drilling activities during periods of low natural gas and oil prices and to absorb the burden of current and future governmental regulations and taxation.']"
178,8,178_refund_tax_tronox_occidental required,"['refund', 'tax', 'tronox', 'occidental required', 'deductible', 'anadarko', 'required repay', 'deduction', 'payment', 'settlement', 'plus', 'recorded']","['In accordance with Accounting Standards Codification (ASC) Topic 740s guidance on the accounting for uncertain tax positions, as of December 31, 2020, Occidental has recorded no tax benefit on the tentative cash tax refund.', 'If the payment is ultimately determined not to be deductible, Occidental would be required to repay the tentative refund received plus interest totaling approximately $1.', 'Anadarkos Tronox settlement may not be deductible for income tax purposes; Occidental may be required to repay the tax refund Anadarko received in 2016 related to the deduction of the Tronox settlement payment, which may have a material adverse effect on Occidentals results of operations, liquidity and financial condition.']"
179,8,179_borrowing base_base_borrowing_repay,"['borrowing base', 'base', 'borrowing', 'repay', 'borrowings', 'repay portion', 'outstanding borrowings', 'redeterminations', 'outstanding', 'provide additional', 'base sufficient', 'forced repay']","['Further, if the outstanding borrowings under our Senior Secured Credit Facility were to exceed the borrowing base as a result of any such redetermination, we could be required to repay the excess.', 'If the borrowing base were to be less than the outstanding borrowings under our Credit Agreement at any time, we would be required to provide additional collateral satisfactory in nature and value to the lenders to increase the borrowing base to an amount sufficient to cover such excess or repay the deficit in equal installments over a period of six months.', 'Since the borrowing base is subject to periodic redeterminations, if a redetermination resulted in a borrowing base that was less than our borrowings under the Credit Agreement, we would be required to provide additional collateral satisfactory in nature and value to the lenders to increase the borrowing base to an amount sufficient to cover such excess or repay the deficit in equal installments over a period of six months.']"
180,7,180_accounted_product sales_respectively_sales,"['accounted', 'product sales', 'respectively', 'sales', 'approximately', 'phillips 66', 'phillips', '66', 'ended december', 'ended', 'december 31', '31']","['For the Predecessor period of January 1, 2020 through November 19, 2020, Phillips 66 Company and Gunvor USA LLC accounted for approximately 11% and 10%, respectively, of our total product sales.', 'For the Successor period of November 20, 2020 through December 31, 2020, sales 48Table of Contentsto ExxonMobil Oil Corporation and Phillips 66 Company accounted for approximately 22% and 15%, respectively, of our total product sales.', 'For the year ended December 31, 2019, sales to Phillips 66 Company accounted for approximately 14% of our hydrocarbon product sales.']"
181,7,181_fracturing practices_agencies_agency_certain governmental,"['fracturing practices', 'agencies', 'agency', 'certain governmental', 'environmental aspects', 'underway', 'focus environmental', 'governmental reviews', 'prepare', 'aspects hydraulic', 'reasonably', 'practices']","['While the scientific community and regulatory agencies at all levels are continuing to study the possible link between oil and natural gas activity and induced seismicity, some state regulatory agencies, including in Texas and New Mexico, have modified their regulations or guidance to mitigate potential causes of induced seismicity.', 'Certain governmental reviews have been conducted or are underway that focus on the environmental aspects of hydraulic fracturing practices.', 'Additionally, there are certain governmental reviews either underway or being proposed that focus on environmental aspects of hydraulic fracturing practices, which could spur initiatives to further regulate hydraulic fracturing.']"
182,7,182_shortages_equipment_shortage_engineers professionals,"['shortages', 'equipment', 'shortage', 'engineers professionals', 'number wells', 'geologists', 'personnel equipment', 'periodic shortages', 'field operations', 'fracturing equipment', 'qualified', 'field']","['From time to time, there have also been shortages of drilling and workover rigs, pipe, sand, water and equipment as demand for such items has increased along with the number of wells being drilled.', 'The demand for qualified and experienced field personnel to drill wells and conduct field operations, geologists, geophysicists, engineers, and other professionals in the natural gas and oil industry can fluctuate significantly, often in correlation with natural gas and oil prices, causing periodic shortages or higher costs.', 'The demand for and availability of qualified and experienced personnel to drill and complete wells and conduct field operations (including, but not limited to), frac crews, geologists, geophysicists, engineers and other professionals in the oil and natural gas industry can fluctuate significantly, often in correlation with oil, NGL and natural gas prices, causing periodic shortages.']"
183,7,183_minimize_management systems_risk management_management,"['minimize', 'management systems', 'risk management', 'management', 'spills', 'effectively', 'designing', 'events example', 'avoiding', 'operations control', 'resiliency', 'upgrades']","['Chevrons risk management systems are designed to assess potential physical and other risks to its operations and assets and to plan for their resiliency.', 'For example, we work to minimize spills through a combined program of effective operations integrity management, ongoing upgrades, key equipment replacements, and comprehensive inspection and surveillance.', 'Our results depend on managements ability to minimize the inherent risks of oil, gas, and petrochemical operations, to control effectively our business activities, and to minimize the potential for human error.']"
184,7,184_investors_ratings_esg_scores,"['investors', 'ratings', 'esg', 'scores', 'provide information', 'related matters', 'corporate governance', 'approach', 'esg matters', 'matters', 'governance', 'investment']","['Additionally, certain investors use these scores to benchmark companies against their peers and if a company is perceived as lagging, these investors may engage with companies to require improved ESG disclosure or performance.', 'In addition, organizations that provide information to investors on corporate governance and related matters have developed ratings processes for evaluating companies on their approach to ESG matters.', 'In addition, organizations that provide information to investors on corporate governance and related matters have developed ratings processes for evaluating companies on their approach to ESG matters.']"
185,7,185_tended_frequently_complex_stringent time,"['tended', 'frequently', 'complex', 'stringent time', 'stringent', 'increasingly', 'tended increasingly', 'laws regulations', 'laws', 'regulations', 'complex stringent', 'complex laws']","['These laws and regulations are complex, frequently change, and have tended to become more stringent over time.', 'Health, safety and environmental laws and regulations are complex, change frequently and have tended to become increasingly stringent over time.', 'These laws and regulations are complex, change frequently and have tended to become increasingly stringent over time.']"
186,7,186_competitive_technologies_competitive manner_cost competitive,"['competitive', 'technologies', 'competitive manner', 'cost competitive', 'timely cost', 'obsolete', 'technology', 'implement', 'trends', 'adversely affected', 'develop produce', 'deliver']","['If we are unable to maintain technology leadership in our industry, our ability to maintain market share, defend, maintain or increase prices for our products and services, and negotiate acceptable contract terms with our customers could be adversely affected.', 'If we are unable to continue to develop and produce competitive technology or deliver it to our clients in a timely and cost-competitive manner in various markets in which we operate, or if competing technology accelerates the obsolescence of any of our products or services, any competitive advantage that we may hold, and in turn, our business, financial condition and results of operations could be materially and adversely affected.', 'Our business may be adversely affected if we fail to continue to develop and produce competitive technologies in response to changes in the market, customer requirements and technology trends (including trends in favor of emissions-reducing technologies), or if we fail to deliver such technologies to our customers in a timely and cost-competitive manner in the various markets we serve.']"
187,7,187_1a risk_risk factors_item 1a_1a,"['1a risk', 'risk factors', 'item 1a', '1a', 'item', 'risk', 'factors', 'factors item', 'factors read', 'detailed', '22', 'read']","['>Item 1A.Risk Factors.', '>Item 1A. Risk Factors.', '>Item 1A. Risk Factors.']"
188,7,188_factor_discount_industry general_appropriate,"['factor', 'discount', 'industry general', 'appropriate', '10 discount', 'rates effect', '10', 'discounted future', 'discounted', 'risks associated', 'general', 'used calculate']","['In addition, the 10% discount factor that is required to be used to calculate discounted future net revenues for reporting purposes under GAAP is not necessarily the most appropriate discount factor based on our cost of capital, the risks associated with our business and the risk associated with the industry in general.', 'In addition, the 10% discount factor we use when calculating discounted future net revenues may not be the most appropriate discount factor based on interest rates in effect from time to time and risks associated with us or the oil and natural industry in general.', 'In addition, the 10% discount factor we use when calculating discounted future net revenues may not be the most appropriate discount factor based on interest rates in effect from time to time and risks associated with us or the oil and gas industry in general.']"
189,7,189_conocophillips_directors executive_shareholders_executive officers,"['conocophillips', 'directors executive', 'shareholders', 'executive officers', 'officers', 'percentage', 'merger', 'concho stockholders', 'succeed', 'conocophillips common', 'existing shareholders', 'concho']","['Our directors and executive officers own a significant percentage of our equity, which could give them influence in corporate transactions and other matters, and the interests of our directors and executive officers could differ from other shareholders.', 'Even if we succeed in selling additional equity securities to raise funds, at such time the ownership percentage of our existing shareholders would be diluted, and new investors may demand rights, preferences or privileges senior to those of existing shareholders.', 'Our directors and executive officers own a significant percentage of our equity, which could give them influence in transactions and other matters, and their interests could differ from other shareholders.']"
190,7,190_assumptions_assumptions including_estimates_rates timing,"['assumptions', 'assumptions including', 'estimates', 'rates timing', 'using', 'prepare', 'timing development', 'expenses capital', 'prices drilling', 'availability funds', 'development expenditures', 'production rates']","['Estimates of economically recoverable crude oil, NGL and natural gas reserves and future net cash flows depend upon a number of variable factors and assumptions, and consequently, different engineers could arrive at different estimates of reserves and future net cash flows based on the same available data and using industry accepted engineering practices and scientific methods.', 'We make these reserve estimates using various assumptions, including assumptions as to oil and natural gas prices, drilling and operating expenses, capital expenditures, taxes and availability of funds.', 'The process of estimating reserves is complex and estimates are based on various assumptions, including geological and geophysical characteristics, future oil, gas, and NGL prices, drilling and completion costs, gathering and transportation costs, operating expenses, capital expenditures, effects of governmental regulation, taxes, timing of operations, and availability of funds.']"
191,7,191_month_average_unweighted_estimated discounted,"['month', 'average', 'unweighted', 'estimated discounted', 'discounted future', 'discounted', 'sec', 'preceding', 'sec requirements', 'future net', 'accordance', 'day']","['In accordance with SEC requirements, we based the estimated discounted future net revenues from our estimated net proved reserves on the unweighted arithmetic average of the first-day-of-the-month price for the preceding 12 months without giving effect to derivative transactions.', 'The estimated discounted future net cash flows from proved reserves are based on an unweighted arithmetic average of the first-day-of-the-month price for each month within the year in accordance with SEC regulations.', 'In accordance with SEC requirements, we based the discounted future net cash flows from our proved reserves on the twelve-month unweighted arithmetic average of the first-day-of-the-month price for the preceding twelve months without giving effect to derivative transactions.']"
192,7,192_integrity_integrity management_pipeline_pipeline integrity,"['integrity', 'integrity management', 'pipeline', 'pipeline integrity', 'department transportation', 'related pipeline', 'management programs', 'phmsa', 'programs', 'management', 'testing', 'department']","['Additional action by PHMSA with respect to pipeline integrity management requirements may occur in the future.', 'Those pipeline systems are required to maintain compliance with applicable pipeline integrity management programs.', 'For instance, the Department of Transportation, through PHMSA, has established a series of rules that require pipeline operators to 58Table of Contentsdevelop and implement integrity management programs for hazardous liquid (including oil) pipeline segments that, in the event of a leak or rupture, could affect high-consequence areas.']"
193,7,193_different_properties substantially_geographic locations_substantially different,"['different', 'properties substantially', 'geographic locations', 'substantially different', 'characteristics', 'nature operations', 'existing properties', 'acquisitions', 'acquired properties', 'geographic', 'significant acquisitions', 'operations business']","['Additionally, significant acquisitions can change the nature of our operations and business depending upon the character of the acquired properties if they have substantially different operating and geological characteristics or are in different geographic locations than our existing properties.', 'In addition, significant acquisitions can change the nature of our operations and business if the acquired properties have substantially different operating and geological characteristics or are in different geographic locations than our existing properties.', 'In addition, significant acquisitions can change the nature of our operations and business if the acquired properties have substantially different operating and geological characteristics or are in different geographic locations than our existing properties.']"
194,7,194_pause_delay project_notice department_permits,"['pause', 'delay project', 'notice department', 'permits', 'reviewed', 'approve', 'existing operations', 'valid', 'approved', 'notice', 'existing', 'department interior']","['The pause does not impact existing operations or permits for valid, existing leases, which are continuing to be reviewed and approved.', 'Following this notice, the Department of Interior has continued to approve permits and Murphy has not experienced a delay in project approvals.', 'Following this notice, the Department of Interior has continued to approve permits and Murphy has not experienced a delay in project approvals.']"
195,7,195_problems_inspection_inspections_structural,"['problems', 'inspection', 'inspections', 'structural', 'discover', 'performed', 'undertaken', 'subsurface', 'exist', 'necessarily', 'arise', 'environmental']","['Inspections may not always be performed on every well, and environmental problems are not necessarily observable even when an inspection is undertaken.', 'Inspections may not always be performed on every well, and environmental problems are not necessarily observable even when an inspection is undertaken.', 'Inspections may not always be performed on every well, and environmental problems are not necessarily observable even when an inspection is undertaken.']"
196,7,196_revenues decline_assets cause_jurisdictional_ferc,"['revenues decline', 'assets cause', 'jurisdictional', 'ferc', 'operating expenses', 'change', 'increased regulation', 'expenses', 'courts congress', 'ferc courts', 'royalty', 'classification']","['A change in the jurisdictional characterization of some of our assets by federal, state or local regulatory agencies or a change in policy by those agencies may result in increased regulation of our assets, which may cause our revenues to decline and operating expenses to increase.', 'A change in the jurisdictional characterization of some of our assets by FERC or a change in policy by FERC may result in increased regulation of our assets, which may cause our revenues to decline and operating expenses to increase.', 'A change in the jurisdictional characterization of our facilities by FERC, the courts or Congress, a change in policy by FERC or Congress or the expansion of our activities may result in increased regulation of our assets, which may cause our revenues to decline and operating expenses to increase.']"
197,7,197_credit risk_receivables_exposed credit_risk,"['credit risk', 'receivables', 'exposed credit', 'risk', 'credit', 'exposed', 'joint', 'venture partners', 'principal', 'partners', 'products customers', 'exposure credit']","['In addition to credit risk related to purchasers of our production, we also face credit risk through receivables from joint interest owners on properties we operate.', 'We are currently exposed to credit risk through joint interest receivables from our block and/or unit partners.', 'Murphy is exposed to credit risk in three principle areas: Accounts receivable credit risk from selling its produced commodity to customers; Joint venture partners related to certain oil and natural gas properties operated by the Company.']"
198,6,198_adapt_competitive_technologies_products services,"['adapt', 'competitive', 'technologies', 'products services', 'research', 'changing', 'maintain', 'ability defend', 'new emerging', 'adapt changing', 'future cost', 'industry ability']","['Our future results may depend in part on the success of our research efforts and on our ability to adapt and apply the strengths of our current business model to providing the energy products of the future in a cost-competitive manner.', 'Our ability to continually provide competitive products and services can impact our ability to defend, maintain or increase prices for our products and services, maintain market share, and negotiate acceptable contract terms with our customers.', 'To maintain our competitive position, especially in light of the technological nature of our businesses and the need for continuous efficiency improvement, ExxonMobils research and development organizations must be successful and able to adapt to a changing market and policy environment, including developing technologies to help reduce greenhouse gas emissions.']"
