Topic,Count,Name,Representation,Representative_Docs
439,7,439_business materially_broker dealer_required register_dealer,"['business materially', 'broker dealer', 'required register', 'dealer', 'broker', 'affected required', 'ability conduct', 'register investment', 'register', 'securities laws', 'state securities', 'conduct business']","['If we are required to register under the Investment Advisers Act, our ability to conduct business could be materially adversely affected.', 'If we are required to register under the Investment Company Act, our ability to conduct business could be materially adversely affected.', 'If we are required to register with the SEC or under state securities laws as a broker-dealer, our ability to conduct business could be materially adversely affected.']"
440,7,440_arbitration_class action_use arbitration_costs exposure,"['arbitration', 'class action', 'use arbitration', 'costs exposure', 'experience increase', 'waiver provisions', 'lawsuits', 'action waiver', 'lawsuits result', 'arbitration class', 'action', 'waiver']","['If our arbitration agreements were to become unenforceable for any reason, we could experience an increase to our consumer 59Table of Contentslitigation costs and exposure to potentially damaging class action lawsuits, with a potential material adverse effect on our business and results of operations.', 'However, arbitration can be costly and burdensome, and the use of arbitration and class action waiver provisions subjects us to certain risks to our reputation and brand, as these provisions have been the subject of increasing public scrutiny.', 'In order to minimize these risks to our reputation and brand, we may limit our use of arbitration and class action waiver provisions or be required to do so in a legal or regulatory proceeding, either of which could cause an increase in our litigation costs and exposure.']"
441,7,441_terms service_accounts_violate terms_profiles,"['terms service', 'accounts', 'violate terms', 'profiles', 'objectionable ends', 'actions users', 'ends', 'content platform', 'perceived actual', 'false', 'violate', 'purposes']","['We define ""violating"" accounts as accounts which we believe are intended to be used for purposes that violate our terms of service, including bots and spam.', 'We divide ""false"" accounts into two categories: (1)user-misclassified accounts, where users have created personal profiles for a business, organization, or non-human entity such as a pet (such entities are permitted on Facebook using a Page rather than a personal profile under our terms of service); and (2)violating accounts, which represent user profiles that we believe are intended to be used for purposes that violate our terms of service, such as bots and spam.', 'Our brands may also be negatively affected by the actions of users that are deemed to be hostile or inappropriate to other users, by the actions of users acting under false or inauthentic identities, by the use of our products or services to disseminate information that is deemed to be misleading (or intended to manipulate opinions), by perceived or actual efforts by governments to obtain access to user information for security-related purposes or to censor certain content on our platform, by the use of our products or services for illicit or objectionable ends, including, for example, any such actions around the pandemic or elections in the United States and around the world, by decisions or recommendations regarding content on our platform from the independent Oversight Board, by research or media reports concerning the perceived or actual impacts of our products or services on user well-being, or by our decisions to remove content or suspend participation on our platform by persons who violate our community standards or terms of service.']"
442,7,442_acts terrorism_cause disruptions_terrorism_acts,"['acts terrorism', 'cause disruptions', 'terrorism', 'acts', 'disruptions business', 'providers partners', 'manufacturers logistics', 'logistics providers', 'business business', 'disruptions', 'economy', 'unrest']","['In addition, acts of terrorism could cause disruptions to the Internet or the economy as a whole.', 'In addition, acts of terrorism could cause disruptions in our business or the business of our manufacturers, logistics providers, partners or end customers or the economy as a whole.', 'Acts of terrorism and other geopolitical unrest could also cause disruptions in our business or the business of our supply chain, manufacturers, logistics providers, partners, or customers or the economy as a whole.']"
443,7,443_employers_used disclosed_independent contractors_obligations resulting,"['employers', 'used disclosed', 'independent contractors', 'obligations resulting', 'resulting diversion', 'claims employees', 'subject allegations', 'employees consultants', 'confidential information', 'hire employees', 'competitors companies', 'diversion time']","['If we hire employees from competitors or other companies, their former employers may attempt to assert that these employees or we have breached their legal obligations, resulting in a diversion of our time and resources.', 'Our efforts to vet our employees, consultants, and independent contractors and prevent their use of the proprietary information or know-how of others in their work for us may not be successful, and we may in the future be subject to claims that our employees, consultants, or independent contractors have wrongfully used or disclosed confidential information of third parties.', 'We may be subject to claims that our employees, consultants, or independent contractors have wrongfully used or disclosed confidential information of third parties or that our employees have wrongfully used or disclosed alleged trade secrets of their former employers.']"
444,7,444_customer party_customers damage_accidents_loss customers,"['customer party', 'customers damage', 'accidents', 'loss customers', 'existing potential', 'loss', 'potential liability', 'damage', 'damage significant', 'interruptions reputational', 'claims loss', 'brand damage']","['As is true for other automakers, our vehicles have been involved and we expect in the future will be involved in accidents resulting in death or personal injury, and such accidents where Autopilot or FSD features are engaged are the subject of significant public attention.', 'In the event of such breaches, we, our customers or other third parties could be exposed to potential liability, litigation, and regulatory action, as well as the loss of existing or potential customers, damage to our reputation, and other financial loss.', 'We could be adversely affected in several ways, including the following: we may be required or agree to compensate customers for costs incurred or damages caused by defective or incompatible products and to replace products; we could incur a decrease in revenue or adjustment to pricing commensurate with the reimbursement of such costs or alleged damages; andwe may encounter adverse publicity, which could cause a decrease in sales of our products or harm our reputation or relationships with existing or potential customers.']"
445,7,445_global privacy_privacy_regulatory framework_rapidly,"['global privacy', 'privacy', 'regulatory framework', 'rapidly', 'framework', 'evolving result', 'addition evolution', 'uncertain interpretation', 'result implementation', 'rules practices', 'proposed federal', 'obligations interpreted']","['Furthermore, global privacy legislation, enforcement, and policy activity, such as the EU General Data Privacy Regulation, are rapidly expanding and creating a complex regulatory compliance environment.', 'The regulatory framework for privacy and security issues worldwide is rapidly evolving and as a result implementation standards and enforcement practices are likely to remain uncertain for the foreseeable future.', 'However, the regulatory framework for privacy and data protection worldwide is evolving rapidly, and it is possible that these or other actual or alleged obligations may be interpreted and applied in a manner that is inconsistent from one jurisdiction to another and may conflict with other rules or our practices.']"
446,7,446_formation administration_relating formation_formation_administration performance,"['formation administration', 'relating formation', 'formation', 'administration performance', 'regulations contract', 'administration', 'provisions relating', 'procurement regulations', 'governmental organizations', 'contract provisions', 'subcontractors business', 'local governmental']","['In addition, we must comply with laws and regulations relating to the formation, administration, and performance of contracts with the public sector, including US. federal, state, and local governmental organizations, as well as foreign governmental organizations, which affect how we and our channel partners do business with governmental agencies.', 'Such contracts are subject to various procurement laws and regulations and contract provisions relating to their formation, administration and performance.', 'In particular, our contracts with federal, state, provincial and local governmental customers are subject to procurement regulations, contract provisions and other specific requirements relating to their formation, administration and performance.']"
447,7,447_databases_accounts_family_people,"['databases', 'accounts', 'family', 'people', 'delivery providers', 'attribute multiple', 'deploying platform', 'accounts use', 'general information', 'control content', 'match accounts', 'products individual']","['These delivery providers are retained directly by merchants, and as a result, we do not conduct background checks on such providers or engage in any of the other activities that are a part of the typical onboarding process for Dashers on 25Table of Contentsour platform.', 'Similarly, although Messenger Kids users are included in our Family metrics, we do not seek to match their accounts with accounts on our other applications for purposes of calculating DAP and MAP.', 'We do not require people to use a common identifier or link their accounts to use multiple products in our Family, and therefore must seek to attribute multiple user accounts within and across products to individual people.']"
448,7,448_incorrect change_assumptions regarding_materially expectations_incorrect,"['incorrect change', 'assumptions regarding', 'materially expectations', 'incorrect', 'differ materially', 'expectations business', 'risks successfully', 'address risks', 'successfully operating', 'uncertainties future', 'business suffer', 'differ']","['If our assumptions regarding these risks and uncertainties, which we use to plan and operate our business, are incorrect or change, or if we do not address these risks successfully, our results of operations could differ materially from our expectations and our business, financial condition, and results of operations could be adversely affected.', 'If our assumptions regarding these risks and uncertainties and our future revenue growth are incorrect or change, or if we do not address these risks successfully, our operating and financial results could differ materially from our expectations, and our business could suffer.', 'If our assumptions regarding these risks and uncertainties and our future revenue growth are incorrect or change, or if we do not address these risks successfully, our operating and financial results could differ materially from our expectations, and our business could suffer.']"
449,7,449_esg_goals_action plan_green,"['esg', 'goals', 'action plan', 'green', 'sustainability', 'publicly announced', 'insurance companies', 'climate', 'diversity', 'environmental social', 'announced', 'frameworks principles']","['We have public environmental, social and governance (ESG) commitments, including our goals to increase the diversity of our workforce, create and prepare individuals for jobs and have a positive impact on the climate.', 'We have implemented robust environmental and social programs, adopted reporting frameworks and principles, and announced a number of goals and initiatives, including those related to environmental sustainability and diversity.', 'The action plan contemplates: establishing EU labels for green financial products; clarifying asset managers and institutional investors duties regarding sustainability in their investment decision-making processes; increasing disclosure requirements in the financial services sector around ESG and strengthening the transparency of companies on their ESG policies and introducing a green supporting factor in the EU prudential rules for banks and insurance companies to incorporate climate risks into banks and insurance companies risk management policies.']"
450,7,450_acts vandalism_vandalism_software services_data centers,"['acts vandalism', 'vandalism', 'software services', 'data centers', 'attacks acts', 'customer dissatisfaction', 'corruption loss', 'impacted cyber', 'mobile technology', 'ins sabotage', 'cases potential', 'change create']","[""Finally, our offices may be vulnerable to security incidents or security attacks, acts of vandalism or theft, misplaced or lost data, human error or similar events that could negatively affect our systems and our customers' and clients' data."", 'Our data centers are also subject to break-ins, sabotage, and intentional acts of vandalism, and, in some cases, to potential disruptions resulting from problems experienced by facility operators.', 'Operational risks could increase as vendors increasingly offer mobile and cloud-based software services rather than software services that can be operated within our own data centers, as certain aspects of the security of such technologies may be complex, unpredictable or beyond our control, and any failure by mobile technology and cloud service providers to adequately safeguard their systems and prevent cyber-attacks, could disrupt our operations and result in misappropriation, corruption or loss of confidential or proprietary information.']"
451,7,451_proceedings_increased volume_numerous legal_dasher classification,"['proceedings', 'increased volume', 'numerous legal', 'dasher classification', 'supreme courts', 'proceedings increased', 'proceedings related', 'related dasher', 'involved numerous', 'involved', 'dynamex', 'proceedings government']","['The number of claims, legal proceedings and government investigations involving the Company, and the alleged magnitude of such claims, proceedings and government investigations, has generally increased over time and may continue to increase.', 'As discussed further below, we have been involved in and continue to be involved in numerous legal proceedings related to Dasher classification, and such proceedings have increased in volume since the California Supreme Courts 2018 ruling in Dynamex Operations West, Inc.v.', 'We have been involved in and continue to be involved in numerous legal proceedings related to Dasher classification, and such proceedings have increased in volume since the California Supreme Courts 2018 ruling in Dynamex.']"
452,7,452_misuse user_encrypted_data undesirable_visibility encrypted,"['misuse user', 'encrypted', 'data undesirable', 'visibility encrypted', 'whatsapp user', 'discover incidents', 'incidents activity', 'activity parties', 'user data', 'remotely covid', 'content review', 'undesirable activity']","['We anticipate that our ongoing efforts related to privacy, safety, security, and content review will identify additional instances of misuse of user data or other undesirable activity by third parties on our platform.', 'Any loss of access to data signals we use in our process for calculating Family metrics, whether as a result of our own product decisions, actions by third-party browser or mobile platforms, regulatory or legislative requirements, limitations while our personnel work remotely during the COVID-19 pandemic, or other factors, also may impact the stability or accuracy of our reported Family metrics, as well as our ability to report these metrics at all.', 'We may not discover all such incidents or activity, whether as a result of our data or technical limitations, including our lack of visibility over our encrypted services, the scale of activity on our platform, challenges related to our personnel working remotely during the COVID-19 pandemic, the allocation of resources to other projects, or other factors, and we may be notified of such incidents or activity by the independent privacy assessor required under our modified consent order with the FTC, the media, or other third parties.']"
453,7,453_offered upstarts_unsecured closed_upstarts platform_platform unsecured,"['offered upstarts', 'unsecured closed', 'upstarts platform', 'platform unsecured', 'does extend', 'letter does', 'end loans', 'credit products', 'extend credit', 'upstarts', 'products offered', 'closed end']","['Even during the term of our agreement, our agreement does not require Credit Karma to display offers from lenders on Upstart.', 'Further, this no-action letter does not extend to credit products offered on Upstarts platform other than unsecured closed-end loans.', 'Further, this no-action letter does not extend to credit products offered on Upstarts platform other than unsecured closed-end loans.']"
454,7,454_volatility_markets currency_fluctuations resulting_brexit,"['volatility', 'markets currency', 'fluctuations resulting', 'brexit', 'significant short', 'markets experienced', 'stock markets', 'volatility global', 'strengthening dollar', 'caused significant', 'strengthening', 'global financial']","['For example, the Brexit caused significant short-term volatility in global stock markets as well as currency exchange rate fluctuations, resulting in further strengthening of the US. dollar.', 'For example, the Brexit, caused significant short-term volatility in global stock markets as well as currency exchange rate fluctuations, resulting in further strengthening of the US. dollar.', 'Global financial markets have experienced heightened volatility in recent periods, including as a result of economic and political events in or affecting the worlds major economies, such as ongoing uncertainty following the end of the Brexit transition period on December 31, 2020, hostilities in the Middle East region and more recently between Russia and Ukraine, and concerns over increasing inflation, as well as interest rate volatility and fluctuations in oil and gas prices resulting from global production and demand levels as well as geopolitical tension, have precipitated market volatility.']"
455,7,455_free_free offerings_free customers_elect use,"['free', 'free offerings', 'free customers', 'elect use', 'features offer', 'revenue free', 'provide features', 'customers continuing', 'programs channel', 'offerings instead', 'partners able', 'paid products']","['If we are unable to develop and maintain effective sales incentive programs for our channel partners, we may not be able to incentivize these partners to sell our products to end customers.', 'While we do not receive any revenue from our free customers, we bear incremental expenses and other liabilities as a result of our free customers continuing free use of our network and certain of our products.', 'In addition, other providers of free offerings may provide features that we do not offer and customers who have formerly paid for our products and services may elect to use our competitors free offerings instead.']"
456,7,456_voting_concentrating voting_effect concentrating_voting control,"['voting', 'concentrating voting', 'effect concentrating', 'voting control', 'structure common', 'concentrating', 'class structure', 'ability influence', 'influence', 'stockholders approval', 'voting agreement', 'submitted stockholders']","['51Table of ContentsRisks Related to Ownership of DoorDash ClassA Common StockThe multi-class structure of our common stock and the Voting Agreement between the Co-Founders has the effect of concentrating voting power with Tony Xu, our co-founder, Chief Executive Officer, and Chair of our board of directors, which will limit your ability to influence the outcome of matters submitted to our stockholders for approval.', 'The dual class structure of our common stock has the effect of concentrating voting control with those stockholders who held our capital stock (or options or other securities convertible into or exercisable for our capital stock) prior to the completion of our initial public offering, including our executive officers, employees, directors, principal stockholders, and their affiliates, which will limit your ability to influence the outcome of matters submitted to our stockholders for approval.', 'The dual class structure of our common stock has the effect of concentrating voting control with those stockholders who held our capital stock (or options or other securities convertible into or exercisable for our capital stock) prior to our initial public offering, including our executive officers, employees, directors, principal stockholders, and their affiliates, which will limit your ability to influence the outcome of matters submitted to our stockholders for approval, including the election of our directors and the approval of any change in control transaction.']"
457,7,457_divert_efforts technical_property costly_divert efforts,"['divert', 'efforts technical', 'property costly', 'divert efforts', 'technical management', 'litigation regarding', 'operations litigation', 'management key', 'personnel business', 'time consuming', 'consuming', 'litigation']","['Litigation, whether we are a plaintiff or a defendant, can be expensive and time-consuming, may place our intellectual property at risk of being invalidated or narrowed in scope, and may divert the efforts of our technical staff and managerial personnel.', 'Even if we were to prevail in such a dispute, any litigation regarding our intellectual property could be costly and time consuming and divert the attention of our management and key personnel from our business operations.', 'Any dispute or litigation regarding patents or other intellectual property could be costly and time-consuming due to the complexity of our technology and the uncertainty of intellectual property litigation and could divert our management and key personnel from our business operations.']"
458,7,458_uptime_interruption including_plans customers_designed operate,"['uptime', 'interruption including', 'plans customers', 'designed operate', '100 uptime', 'uptime guarantee', 'products designed', 'interruption', 'service level', '100', 'additionally products', 'continuous availability']","['Customers of our cloud-based products need to be able to access our platform at any time, without interruption or degradation of performance, and we provide them with service-level commitments with respect to uptime.', 'Additionally, our products are designed to operate without interruption, including up to a 100% uptime guarantee for our Business and Enterprise plans.', 'Our customers depend on the continuous availability of our network for the delivery and use of our products, and our products are designed to operate without interruption, including up to 100% uptime guarantee for our Business and Enterprise plans.']"
459,7,459_party commercial_commercial software_greater risks_open source,"['party commercial', 'commercial software', 'greater risks', 'open source', 'generally provide', 'open', 'software open', 'use party', 'warranties', 'source', 'licensors', 'source software']","['Use and distribution of open source software may entail greater risks than use of third-party commercial software, as open source licensors generally do not provide support, warranties, indemnification, or other contractual protections regarding infringement claims or the quality of the code.', 'Use and distribution of open source software may entail greater risks than use of third-party commercial software, as open source licensors generally do not provide warranties or other contractual protections regarding infringement claims or the quality of the code.', 'The use and distribution of open source software may entail greater risks than the use of third-party commercial software, as open source licensors generally do not provide warranties or other contractual protections regarding infringement claims or the quality of the code and they can change the license terms on which they offer the open source software.']"
460,7,460_information including_confidential_provided users_access personal,"['information including', 'confidential', 'provided users', 'access personal', 'cases provide', 'addition share', 'data analytics', 'customers webstores', 'aggregated', 'manufacturers party', 'nonpublic business', 'share sensitive']","['Our sales to customers through our webstores require the transmission of confidential information, including credit card information, securely over public networks.', 'In addition, we share sensitive, nonpublic business information (including, for example, materials relating to financial, business and legal strategies) with other vendors in the ordinary course of business.', 'In addition, some of our developers or other partners, such as those that help us measure the effectiveness of ads, may receive or store information provided by us or by our users through mobile or web applications integrated with our products.']"
461,7,461_applications enforcement_prosecution patent_litigation brought_issued patents,"['applications enforcement', 'prosecution patent', 'litigation brought', 'issued patents', 'prosecution', 'surrounding', 'patent', 'time consuming', 'consuming', 'defense', 'portions intellectual', 'party patent']","['Litigation brought to protect and enforce our intellectual property rights could be costly, time-consuming, and distracting to management, and could result in the impairment or loss of portions of our intellectual property.', 'Patent policy and rule changes could increase the uncertainties and costs surrounding the prosecution of our patent applications and the enforcement or defense of our issued patents.', 'However, the Leahy-Smith Act and its implementation could increase the uncertainties and costs surrounding the prosecution of our patent applications and the enforcement or defense of our issued patents, all of which could have a material adverse effect on our business and financial condition.']"
462,7,462_tax withholding_withholding_vesting_rsus,"['tax withholding', 'withholding', 'vesting', 'rsus', 'cover tax', 'sell cover', 'vesting settlement', 'cover', 'rsu', 'behalf', 'behalf rsu', 'authorities cash']","['The tax withholding due in connection with such RSU vesting and settlement will be based on the then-current value of the underlying shares of our Class A common stock, and we would expect to withhold and remit the tax withholding liabilities at the applicable statutory rates on behalf of the RSU holders to the relevant tax authorities in cash.', 'To fund the tax withholding and remittance obligations arising in connection with the vesting of RSUs, we use the sell-to-cover method, under which shares with a market value equivalent to the tax withholding obligation are sold by a broker on behalf of the holder of the RSUs upon vesting to cover the tax withholding liability and the cash proceeds from such sales will be remitted by us to the taxing authorities.', 'We have implemented sell-to-cover to satisfy tax withholding obligations, pursuant to which shares with a market value equivalent to the tax withholding obligation are sold on behalf of the holder of the RSUs upon vesting and settlement to cover the tax withholding liability and the cash proceeds from such sales are remitted by us to the taxing authorities.']"
463,7,463_unsecured_offered rate_facility_credit facility,"['unsecured', 'offered rate', 'facility', 'credit facility', 'rate libor', 'london', 'libor', 'interbank offered', 'london interbank', 'unsecured credit', 'term loan', 'interbank']","['Some of our borrowings carry a floating rate of interest linked to the London Inter-bank Offered Rate, or LIBOR.', 'Our Term Facility and Revolving Facility primarily use the London Interbank Offered Rate (LIBOR) to calculate interest due to our lenders.', 'Our unsecured credit facility and unsecured term loan are indexed to the London Interbank Offered Rate (""LIBOR"").']"
464,7,464_control financial_internal control_financial reporting_reporting,"['control financial', 'internal control', 'financial reporting', 'reporting', 'internal', 'periodic', 'reports', 'material weaknesses', 'regarding effectiveness', 'results periodic', 'management evaluations', 'periodic management']","['As disclosed in Part II, Item 9A, management concluded that our internal control over financial reporting was not effective as of December 31, 2021 due to a material weakness in our internal control over financial reporting associated with ineffective information technology general controls (ITGCs) in the areas of user access, change-management and IT operations over certain information technology (IT) systems that support the Companys financial reporting processes.', 'Any failure to implement and maintain effective internal control over financial reporting could also adversely affect the results of periodic management evaluations and annual independent registered public accounting firm attestation reports regarding the effectiveness of our internal control over financial reporting that we will eventually be required to include in our periodic reports that will be filed with the SEC.', 'Any failure to implement and maintain effective internal control over financial reporting also could adversely affect the results of periodic management evaluations and annual independent registered public accounting firm attestation reports regarding the effectiveness of our internal control over financial reporting that we are required to include in our periodic reports that will be filed with the SEC commencing with this annual report on Form 10-K.']"
465,7,465_ownership changes_ownership_stock ownership_result shifts,"['ownership changes', 'ownership', 'stock ownership', 'result shifts', 'stockholders company', 'changes stock', 'outside control', 'changes future', 'shifts', 'future result', 'change occur', '382 code']","['It is possible that we have experienced or may experience ownership changes as a result of shifts in our stock ownership, some of which may be outside of our control.', 'We may experience ownership changes in the future as a result of shifts in our stock ownership.', 'We may have experienced various ownership changes, as defined by the Code, as a result of past financing transactions (or other activities), and we may experience ownership changes in the future as a result of subsequent changes in our stock ownership, some of which may be outside our control.']"
466,6,466_automatic exchange_automatic_information tax_council directive,"['automatic exchange', 'automatic', 'information tax', 'council directive', 'dac', 'tax matters', 'council', 'directive', '2021 jurisdictions', 'eu council', 'deferred implementation', 'advisers required']","['The EU, the U. K. and many other countries have implemented the OECDs Common Reporting Standard for the automatic exchange of financial account information in tax matters (the CRS).', 'As of July 1, 2020 (or January 1, 2021 for jurisdictions which deferred implementation), taxpayers and their advisers may be required under DAC 6 to disclose information to tax authorities when arrangements bearing specific hallmarks involve one or more EU member states.', 'EU Council Directive 2018/822 (DAC 6) requires mandatory automatic exchange of information in the field of taxation in relation to reportable cross-border arrangements.']"
467,6,467_present_customers involve_sales smaller_present present,"['present', 'customers involve', 'sales smaller', 'present present', 'present lesser', 'risks present', 'involve risks', 'large customers', 'lesser extent', 'smaller', 'lesser', 'extent sales']","['We target enterprise customers, and sales to these customers involve risks that may not be present or that are present to a lesser extent with sales to smaller entities.', 'Sales to large customers involve risks that may not be present or that are present to a lesser extent with sales to smaller organizations, such as longer sales cycles, more complex customer requirements, including our ability to partner with third-parties that advise such customers or help them integrate their IT solutions, substantial upfront sales costs, and less predictability in completing some of our sales.', 'Sales to large customers involve risks that may not be present or that are present to a lesser extent with sales to smaller entities, such as longer sales cycles, more complex customer requirements, substantial upfront sales costs, and less predictability in completing some of our sales.']"
468,6,468_jd_jd cloud_cloud ai_commercial relationship,"['jd', 'jd cloud', 'cloud ai', 'commercial relationship', 'relationship jd', 'network presence', 'relationship', 'chinese', 'presence', 'ai', 'presence china', 'offer integrated']","['Our customers that use our network presence in China through our JD Cloud & AI commercial relationship are subject to Chinese laws and regulations of Internet infrastructure, traffic, and content.', 'Our network presence within China is dependent upon our commercial relationship with JD Cloud & AI and any detrimental changes in, or the termination of, that relationship could jeopardize our ability to offer an integrated global network that includes China.', 'Our ability to continue to offer an integrated network presence that includes China currently is dependent on our commercial relationship with JD Cloud & AI.']"
469,6,469_new cloud_cloud modules_falcon platform_case customers,"['new cloud', 'cloud modules', 'falcon platform', 'case customers', 'application development', 'adding new', 'data application', 'expand addressable', 'encompasses', 'sharing falcon', 'use case', 'open cloud']","['Because we leverage a single data model and open cloud architecture, we are uniquely positioned to continue innovating and rapidly deploying new cloud modules on our platform.', 'We introduced data warehousing on our platform in 2014 as our core use case, and our customers subsequently began using our platform for additional use cases, including data lake, data engineering, data science, data application development, and data sharing.', 'Because our lightweight agent collects diverse endpoint data once for repeated use, we can expand our addressable market by rapidly adding new cloud modules that leverage this data.']"
470,6,470_recalls_safety_applicable regulatory_product recalls,"['recalls', 'safety', 'applicable regulatory', 'product recalls', 'damages result', 'errors addition', 'future development', 'environmental damages', 'market sectors', 'regulators industry', 'shows', 'services defective']","['The inability or the failure to properly perform our services could result in our clients and/or certain of our subsidiaries that operate regulated businesses being subjected to losses including censures, fines, or other sanctions by applicable regulatory authorities, and we could be liable to parties who are financially harmed by those errors.', 'In addition to recalls initiated by us for various causes, testing of or investigations into our products by government regulators or industry groups may compel us to initiate product recalls or may result in negative public perceptions about the safety of our products, even if we disagree with the defect determination or have data that shows the actual safety risk to be non-existent.', 'Lindes products and services, if defective or not handled or performed appropriately, may lead to personal injuries, business interruptions, environmental damages or other significant damages, which may result, among other consequences, in liability, losses, monetary penalties or compensation payments, environmental clean-up costs or other costs and expenses, exclusion from certain market sectors deemed important for future development of the business and loss of reputation.']"
471,6,471_hardware offerings_license hardware_cloud license_errors cloud,"['hardware offerings', 'license hardware', 'cloud license', 'errors cloud', 'products shipped', 'shipped', 'hardware', 'delay development', 'release new', 'new versions', 'related services', 'versions products']","['Product defects or errors could affect the performance of our products, could result in a failure of appropriate updates to be distributed or installed, could delay the development or release of new products or new versions of products, and could result in warranty claims and product liability claims from customers.', 'Enterprise customers rely on our cloud, license and hardware offerings and related services to run their businesses, and errors in our cloud, license and hardware offerings and related services could expose us to product liability, performance and warranty claims as well as significant harm to our brand and reputation, which could impact our future sales.', 'Errors in our cloud, license or hardware offerings could affect their ability to properly function, integrate or operate with other cloud, license or hardware offerings, could result in service interruptions, delays or outages of our cloud offerings, could create security vulnerabilities in our products or services, could delay the development or release of new products or services or new versions of products or services, and could adversely affect market acceptance 19 Table of Contents Index to Financial Statements of our products or services.']"
472,6,472_item managements_item_managements discussion_discussion analysis,"['item managements', 'item', 'managements discussion', 'discussion analysis', 'analysis financial', 'ii item', 'analysis', 'discussion', 'managements', 'ii', 'item report', 'consolidated']","['The following information should be particularly read in conjunction with Part I, Item I, Business and Part II, Item 7, Managements Discussion and Analysis of Financial Condition and Results of Operations and the Consolidated Financial Statements and related notes in Part II, Item 8, Financial Statements and Supplementary Data of this Form 10-K.', 'For more information about our fees see Item 7. Managements Discussion and Analysis of Financial Condition and Results of Operations.', 'For our definition of large customers, see Part II, Item 7. Managements Discussion and Analysis of Financial Condition and Results of Operations.']"
473,6,473_digital services_applicable digital_growth internet_internet commerce,"['digital services', 'applicable digital', 'growth internet', 'internet commerce', 'commerce', 'digital', 'regulations impose', 'taxes', 'fundamental', 'internet', 'jurisdictions proposed', 'include business']","['Many of the fundamental 38Table of Contentsstatutes and regulations that impose these taxes were established before the adoption and growth of the Internet and e-commerce.', 'Many of the fundamental statutes and regulations that impose these taxes were established before the adoption and growth of the Internet and e-commerce.', 'For example, several jurisdictions have proposed or enacted taxes applicable to digital services, which include business activities on digital advertising and online marketplaces, and which apply to our business.']"
474,6,474_losses material_default_losses_significant losses,"['losses material', 'default', 'losses', 'significant losses', 'condition losses', 'market impact', 'funds incur', 'addition concerns', 'losses impairment', 'respect underlying', 'incur material', 'participant']","['Such losses could have a material adverse effect on us and our ability to pay amounts due on our debt and make distributions to our shareholders.', 'In the event of such default, we could incur significant losses, which could have a material adverse effect on our business, results of operations, or financial condition.', 'As a result, these funds could incur material losses and the resulting market impact of a major counterparty default could harm our businesses, results of operation and financial condition.']"
475,6,475_financing terms_continue support_respond business_obtain adequate,"['financing terms', 'continue support', 'respond business', 'obtain adequate', 'adequate financing', 'impaired business', 'business challenges', 'business growth', 'support business', 'financing', 'affected unable', 'satisfactory']","['Borrowers of loans and other credit instruments made by our funds may be unable to make their loan payments on a timely basis and meet their loan covenants, and tenants leasing real estate properties owned by our funds may not be able to pay rents in a timely manner or at all, resulting in a decrease in value of our funds credit and real estate investments and lower than expected returns.', 'If we are unable to obtain adequate financing or on terms satisfactory to us when we require it, we may be unable to pursue certain business opportunities and our ability to continue to support our business growth and to respond to business challenges could be impaired and our business may be harmed.', 'If we are unable to obtain adequate financing or financing on terms satisfactory to us when we require it, our ability to continue to support our business growth and to respond to business challenges could be impaired, and our business, financial condition, and results of operations may be adversely affected.']"
476,6,476_assumed_costs expenses_resulted future_impairment charges,"['assumed', 'costs expenses', 'resulted future', 'impairment charges', 'charges', 'strategic transactions', 'future result', 'significant costs', 'liabilities environmental', 'fees payments', 'products strategic', 'consume significant']","['Transactions such as acquisitions have resulted, and may in the future result in, unexpected significant costs and expenses.', 'Strategic transactions could result in increased costs, including facilities and systems consolidation or separation costs and costs to retain key employees, decreases in expected revenues, earnings or cash flows and goodwill or other intangible asset impairment charges.', 'Certain transactions have resulted, and in the future may result, in significant costs and expenses, including those related to compensation and benefit costs, goodwill and impairment charges, charges from elimination of duplicative facilities and contracts, inventory adjustments, assumed litigation and other liabilities, advisory fees, and payments to executive officers and key employees under retention plans.']"
477,6,477_acceptable prices_components acceptable_concentrate_components,"['acceptable prices', 'components acceptable', 'concentrate', 'components', 'continued availability', 'including suppliers', 'availability components', 'suppliers', 'customized', 'instead', 'component suppliers', 'prices']","['Financial problems of either contract manufacturers or component suppliers, reservation of manufacturing capacity at our contract manufacturers by other companies, and industry consolidation occurring within one or more component supplier markets, such as the semiconductor market, in each case, could either limit supply or increase costs.', 'Many factors may affect the continued availability of these components at acceptable prices, including if those suppliers decide to concentrate on the production of common components instead of components customized to meet our requirements.', 'The continued availability of these components at acceptable prices, or at all, can be affected for any number of reasons, including if suppliers decide to concentrate on the production of common components instead of components customized to meet the Companys requirements.']"
478,6,478_lead times_times_months_lead,"['lead times', 'times', 'months', 'lead', 'manufacturing lead', 'lead time', 'orders', 'conditions long', 'demand past', 'demand example', 'order multiple', 'place order']","['Our manufacturing lead times are very long and in some cases, extend to be twelve months or longer, which requires us to make estimates of customers future demand.', 'The lead times that we face for the procurement of components and subsequent manufacturing of our products are usually much longer than the lead time from our customers orders to the expected delivery date.', 'In the past, under certain market conditions, long manufacturing lead times have caused our customers to place the same order multiple times.']"
